CustomerID,InvoiceNo,Quantity,UnitPrice,InvoiceDate,Description
C10459,541460,90,5.01,2011-04-02 15:27,RED HARMONIA NOTEBOOK
C10290,517234,53,2.54,2011-08-21 15:30,BAKING SET 9 PIECE RETROSPOT
C10244,551662,32,1.56,2011-11-15 09:11,LUNCH BAG BLACK SKULL
C10488,510276,127,2.23,2011-12-04 16:32,RED HARMONIA NOTEBOOK
C10292,565864,14,4.67,2011-05-07 09:29,LUNCH BAG PINK POLKADOT
C10431,585149,71,5.36,2011-10-05 09:37,WHITE METAL LANTERN
C10493,591393,242,1.35,2011-06-03 15:39,CHILDRENS CUTLERY CIRCUS PARADE
C10468,517594,282,2.72,2011-08-27 15:46,CHILDRENS CUTLERY CIRCUS PARADE
C10495,597954,295,2.27,2011-09-20 10:14,CHILDRENS APRON DOLLY GIRL
C10491,546699,163,5.02,2011-04-30 13:31,JAM MAKING SET WITH JARS
C10250,525509,48,4.3,2011-11-08 11:33,RECYCLED ACRYLIC DROP EARRINGS
C10278,594626,40,4.64,2010-12-06 11:44,CREAM CUPID HEARTS COAT HANGER
C10294,552746,24,4.56,2011-10-13 13:55,MINI PAINT SET VINTAGE
C10309,532253,29,1.74,2011-06-19 12:31,PACK OF 12 LONDON TISSUES
C10436,568340,37,3.86,2011-10-07 08:35,PACK OF 12 LONDON TISSUES
C10410,587483,26,2.46,2011-11-10 13:57,STRAWBERRY CERAMIC TRINKET BOX
C10374,533486,60,2.04,2011-07-09 08:57,JAM MAKING SET WITH JARS
C10468,558222,254,2.16,2011-08-27 12:37,SET OF 4 PANTRY JELLY MOULDS
C10053,548696,11,2.24,2011-06-14 17:22,SET 7 BABUSHKA NESTING BOXES
C10262,571974,52,5.42,2011-04-16 14:04,CHILDRENS APRON DOLLY GIRL
C10500,595462,53,2.93,2011-12-03 10:11,POPCORN HOLDER
C10458,577487,244,4.55,2011-08-09 14:37,CHILDRENS APRON DOLLY GIRL
C10519,556728,163,6.59,2011-03-27 08:28,LUNCH BAG BLACK SKULL
C10479,522120,169,4.07,2011-01-01 08:12,KNITTED UNION FLAG HOT WATER BOTTLE
C10514,532500,58,6.43,2010-12-16 08:21,JUMBO BAG RED RETROSPOT
C10310,549309,29,3.39,2011-11-11 11:21,CREAM CUPID HEARTS COAT HANGER
C10516,513928,121,4.98,2011-01-13 13:05,LUNCH BAG PINK POLKADOT
C10453,596391,233,3.05,2011-07-26 13:19,ASSORTED COLOUR BIRD ORNAMENT
C10182,550043,6,1.5,2011-10-29 12:10,BAKING SET 9 PIECE RETROSPOT
C10429,557534,21,5.13,2010-12-09 11:46,PACK OF 20 SPACEBOY NAPKINS
C10430,546158,50,5.31,2011-09-26 10:13,GLASS STAR FROSTED T-LIGHT HOLDER
C10492,521546,185,4.8,2011-05-09 16:45,LUNCH BAG BLACK SKULL
C10310,544754,44,2.16,2011-07-12 11:31,RED HARMONIA NOTEBOOK
C10275,543175,10,3.9,2011-11-30 11:56,PACK OF 20 SPACEBOY NAPKINS
C10101,568972,11,1.88,2011-10-08 15:02,JAM MAKING SET WITH JARS
C10426,518019,75,4.97,2011-08-17 17:46,PACK OF 20 SPACEBOY NAPKINS
C10490,557721,280,3.86,2011-06-17 17:29,WHITE METAL LANTERN
C10381,534368,56,3.52,2011-02-24 08:32,PACK OF 12 LONDON TISSUES
C10517,534021,167,6.51,2011-09-16 08:18,LUNCH BAG RED RETROSPOT
C10454,585974,251,2.56,2011-08-08 17:06,PACK OF 20 SPACEBOY NAPKINS
C10513,538192,119,3.1,2011-03-24 11:13,LUNCH BAG BLACK SKULL
C10511,531879,196,6.28,2011-05-18 17:33,LUNCH BAG PINK POLKADOT
C10457,542151,286,3.77,2011-08-22 17:07,CHILDRENS CUTLERY CIRCUS PARADE
C10486,559972,284,2.97,2010-12-25 12:58,CHILDRENS CUTLERY CIRCUS PARADE
C10475,585424,167,2.9,2011-04-23 16:11,CREAM CUPID HEARTS COAT HANGER
C10322,568918,40,1.33,2011-11-20 14:55,SET 7 BABUSHKA NESTING BOXES
C10507,591417,113,7.12,2011-11-18 10:45,PACK OF 20 SPACEBOY NAPKINS
C10469,544574,133,5.43,2011-07-11 08:33,GLASS STAR FROSTED T-LIGHT HOLDER
C10497,594832,138,2.55,2011-02-20 17:47,SET OF 4 PANTRY JELLY MOULDS
C10356,585617,30,5.3,2011-01-03 13:24,CHILDRENS CUTLERY CIRCUS PARADE
C10281,597932,22,4.28,2010-12-26 10:01,LUNCH BAG BLACK SKULL
C10305,584741,49,2.28,2011-04-09 08:04,CHILDRENS APRON DOLLY GIRL
C10456,528329,231,4.61,2011-06-27 10:32,SET OF 4 PANTRY JELLY MOULDS
C10503,524127,154,3.75,2011-03-08 13:37,LUNCH BAG PINK POLKADOT
C10513,594631,53,4.09,2011-12-03 08:38,BAKING SET 9 PIECE RETROSPOT
C10508,586582,147,4.26,2011-06-15 10:39,WOODEN PICTURE FRAME WHITE FINISH
C10409,575902,62,5.63,2011-07-11 13:11,ASSORTED COLOUR BIRD ORNAMENT
C10293,575521,48,2.02,2011-07-01 10:44,RECYCLED ACRYLIC DROP EARRINGS
C10463,517810,95,4.57,2011-03-18 09:53,PACK OF 20 SPACEBOY NAPKINS
C10396,515060,58,4.13,2011-07-07 08:51,CREAM CUPID HEARTS COAT HANGER
C10524,537390,197,3.69,2011-04-17 09:36,CHILDRENS CUTLERY CIRCUS PARADE
C10343,577964,39,1.49,2010-12-14 10:12,CREAM CUPID HEARTS COAT HANGER
C10411,571242,38,3.72,2011-09-23 13:22,JUMBO BAG RED RETROSPOT
C10392,518906,64,4.71,2011-03-08 11:36,LUNCH BAG RED RETROSPOT
C10450,537426,273,2.98,2011-11-25 15:50,LUNCH BAG PINK POLKADOT
C10461,547375,85,1.36,2011-07-23 14:20,CREAM CUPID HEARTS COAT HANGER
C10478,530341,163,2.02,2010-12-28 16:55,WOODEN PICTURE FRAME WHITE FINISH
C10449,512935,151,3.02,2011-05-17 15:25,STRAWBERRY CERAMIC TRINKET BOX
C10479,590226,210,2.07,2011-02-22 11:55,WHITE METAL LANTERN
C10516,528058,179,3.41,2011-07-11 09:56,JAM MAKING SET WITH JARS
C10501,585025,177,4.91,2011-11-04 09:09,SAVE THE PLANET MUG
C10460,554839,96,1.94,2011-10-04 08:31,LUNCH BAG RED RETROSPOT
C10238,531860,51,5.02,2011-02-28 08:54,SAVE THE PLANET MUG
C10423,531026,28,1.97,2011-05-06 13:46,LUNCH BAG PINK POLKADOT
C10519,523229,108,2.78,2011-11-19 16:07,KNITTED UNION FLAG HOT WATER BOTTLE
C10354,596360,38,3.88,2011-05-22 17:27,POPCORN HOLDER
C10112,560351,2,2.23,2011-02-01 12:28,LUNCH BAG BLACK SKULL
C10464,539829,216,2.67,2011-02-15 08:20,PACK OF 12 LONDON TISSUES
C10426,521069,44,6.0,2011-05-12 14:12,SET 7 BABUSHKA NESTING BOXES
C10492,519269,134,5.08,2011-05-17 12:14,LUNCH BAG BLACK SKULL
C10354,515997,50,2.78,2011-08-06 15:48,POPCORN HOLDER
C10488,543113,271,5.34,2011-04-22 12:16,PACK OF 20 SPACEBOY NAPKINS
C10199,576247,7,1.81,2011-02-11 12:05,LUNCH BAG PINK POLKADOT
C10293,587821,15,4.25,2011-02-19 08:56,VICTORIAN GLASS HANGING T-LIGHT
C10377,512122,62,5.19,2011-02-14 15:55,LUNCH BAG BLACK SKULL
C10500,566963,54,4.02,2011-11-30 16:01,RED HARMONIA NOTEBOOK
C10323,512492,55,1.51,2011-06-19 08:21,PACK OF 20 SPACEBOY NAPKINS
C10381,560540,44,4.09,2011-07-17 14:38,PACK OF 12 LONDON TISSUES
C10496,527259,121,6.43,2011-07-16 09:05,LUNCH BAG BLACK SKULL
C10116,515100,10,1.6,2011-06-20 13:50,POPCORN HOLDER
C10323,512727,38,4.21,2011-09-10 12:02,HAND WARMER RED POLKA DOT
C10459,576188,299,4.38,2011-09-27 12:59,MINI PAINT SET VINTAGE
C10415,580121,46,2.41,2010-12-26 17:43,CREAM CUPID HEARTS COAT HANGER
C10348,546497,24,1.53,2011-01-24 13:20,PACK OF 20 SPACEBOY NAPKINS
C10358,532608,54,3.78,2010-12-18 09:15,JAM MAKING SET WITH JARS
C10465,540112,112,5.08,2011-11-04 15:14,ZINC T-LIGHT HOLDER STARS SMALL
C10311,540950,26,4.17,2011-03-13 13:29,MINI PAINT SET VINTAGE
C10524,578126,160,4.15,2011-06-09 12:10,LUNCH BAG PINK POLKADOT
C10154,588067,24,2.12,2011-05-27 08:06,SAVE THE PLANET MUG
C10343,528702,27,2.11,2011-11-18 17:31,VICTORIAN GLASS HANGING T-LIGHT
C10527,543877,98,2.51,2011-06-26 15:44,VICTORIAN GLASS HANGING T-LIGHT
C10272,578656,18,2.56,2011-04-03 17:09,STRAWBERRY CERAMIC TRINKET BOX
C10241,545860,54,4.49,2011-08-13 08:33,CHILDRENS CUTLERY CIRCUS PARADE
C10380,535304,80,5.77,2011-09-17 17:54,STRAWBERRY CERAMIC TRINKET BOX
C10127,570150,7,1.91,2011-10-25 16:33,LUNCH BAG BLACK SKULL
C10460,534811,125,2.9,2011-09-24 11:34,SET OF 4 PANTRY JELLY MOULDS
C10414,597843,77,4.49,2011-02-16 12:19,HAND WARMER RED POLKA DOT
C10449,530092,96,4.36,2011-11-07 11:04,STRAWBERRY CERAMIC TRINKET BOX
C10368,592549,49,2.54,2011-01-12 16:16,STRAWBERRY CERAMIC TRINKET BOX
C10111,577499,4,3.4,2011-10-07 10:20,LUNCH BAG RED RETROSPOT
C10505,593186,96,4.88,2011-07-23 16:02,LUNCH BAG BLACK SKULL
C10352,521648,29,4.37,2011-11-06 10:16,HAND WARMER UNION JACK
C10193,575031,23,1.89,2011-01-02 12:45,CREAM CUPID HEARTS COAT HANGER
C10440,523604,19,2.27,2011-10-26 08:25,SET OF 4 PANTRY JELLY MOULDS
C10406,551027,77,4.02,2010-12-31 15:16,VICTORIAN GLASS HANGING T-LIGHT
C10185,567984,18,1.87,2011-10-29 10:28,MINI PAINT SET VINTAGE
C10477,531981,296,3.44,2011-02-18 12:23,CHILDRENS CUTLERY CIRCUS PARADE
C10499,516416,170,4.88,2011-09-01 09:01,VICTORIAN GLASS HANGING T-LIGHT
C10488,599263,150,4.82,2011-03-28 12:00,PACK OF 20 SPACEBOY NAPKINS
C10303,527759,30,3.21,2011-01-31 12:31,LUNCH BAG PINK POLKADOT
C10414,520486,64,5.44,2011-10-31 10:27,LUNCH BAG PINK POLKADOT
C10139,596535,6,3.69,2011-09-21 13:36,MINI PAINT SET VINTAGE
C10009,519099,8,2.32,2011-07-29 11:12,CHILDRENS APRON DOLLY GIRL
C10519,510578,87,4.83,2011-07-07 08:35,CHILDRENS CUTLERY CIRCUS PARADE
C10283,576902,47,1.28,2011-03-11 11:43,JUMBO BAG RED RETROSPOT
C10381,596108,46,1.97,2011-03-16 15:27,PACK OF 12 LONDON TISSUES
C10146,599764,10,3.14,2011-05-18 11:24,SET 7 BABUSHKA NESTING BOXES
C10056,598395,5,3.65,2011-05-01 13:51,RED WOOLLY HOTTIE WHITE HEART
C10377,585607,39,5.88,2011-02-03 15:40,BAKING SET 9 PIECE RETROSPOT
C10443,513072,213,5.09,2011-01-12 13:38,PACK OF 20 SPACEBOY NAPKINS
C10377,581102,67,3.18,2011-03-22 11:26,LUNCH BAG BLACK SKULL
C10129,585088,6,2.96,2011-08-02 13:59,JAM MAKING SET WITH JARS
C10371,555789,29,1.91,2011-10-22 13:08,VICTORIAN GLASS HANGING T-LIGHT
C10516,547877,181,5.18,2011-08-03 12:24,RECYCLED ACRYLIC DROP EARRINGS
C10243,547701,25,3.42,2011-03-25 16:24,JAM MAKING SET WITH JARS
C10033,572616,2,2.13,2011-08-09 09:55,STRAWBERRY CERAMIC TRINKET BOX
C10508,570074,168,3.96,2011-05-31 17:53,HAND WARMER RED POLKA DOT
C10405,575147,46,3.31,2011-02-16 09:47,RECYCLED ACRYLIC DROP EARRINGS
C10506,515960,128,6.64,2011-11-01 16:48,CHILDRENS CUTLERY CIRCUS PARADE
C10256,551373,54,3.45,2011-03-14 11:53,SAVE THE PLANET MUG
C10478,589116,126,5.05,2011-08-19 15:24,KNITTED UNION FLAG HOT WATER BOTTLE
C10418,541367,73,3.26,2011-01-16 13:01,RED HARMONIA NOTEBOOK
C10517,513296,126,4.8,2011-01-15 10:12,CREAM CUPID HEARTS COAT HANGER
C10022,537742,6,2.45,2011-07-08 10:55,STRAWBERRY CERAMIC TRINKET BOX
C10417,574858,43,5.39,2011-08-09 11:24,CHILDRENS APRON DOLLY GIRL
C10063,556955,2,1.83,2011-02-05 16:16,CHILDRENS APRON DOLLY GIRL
C10405,520995,77,4.23,2011-10-07 12:50,PACK OF 20 SPACEBOY NAPKINS
C10453,546506,212,4.12,2011-07-19 17:53,JAM MAKING SET WITH JARS
C10349,588390,51,1.41,2011-08-19 11:32,RED WOOLLY HOTTIE WHITE HEART
C10248,557020,40,3.22,2011-07-19 13:39,WOODEN PICTURE FRAME WHITE FINISH
C10404,579016,19,5.33,2011-08-06 11:21,HAND WARMER UNION JACK
C10211,510089,5,1.72,2010-12-20 09:03,LUNCH BAG PINK POLKADOT
C10398,539436,25,5.81,2011-02-15 17:01,LUNCH BAG PINK POLKADOT
C10305,575619,32,1.93,2011-03-11 09:02,JAM MAKING SET WITH JARS
C10025,549529,3,3.24,2011-11-12 14:25,POPCORN HOLDER
C10383,550871,80,5.38,2011-04-03 17:30,WHITE METAL LANTERN
C10525,590900,79,2.57,2011-06-03 14:12,RED WOOLLY HOTTIE WHITE HEART
C10520,548367,89,4.27,2011-01-20 13:23,PACK OF 20 SPACEBOY NAPKINS
C10352,562122,55,5.15,2011-06-04 08:44,MINI PAINT SET VINTAGE
C10108,590534,4,3.06,2011-03-11 16:17,MINI PAINT SET VINTAGE
C10439,534179,19,5.27,2011-11-20 14:02,JUMBO BAG RED RETROSPOT
C10472,536557,263,5.21,2011-07-15 17:18,WHITE METAL LANTERN
C10530,563541,50,5.19,2011-03-13 17:33,HAND WARMER RED POLKA DOT
C10238,517686,18,4.21,2011-04-11 11:29,SAVE THE PLANET MUG
C10253,539067,15,1.52,2011-11-14 14:48,WOODEN PICTURE FRAME WHITE FINISH
C10528,587969,118,3.81,2011-09-03 08:33,JUMBO BAG RED RETROSPOT
C10490,540681,280,1.32,2011-01-21 14:39,WHITE METAL LANTERN
C10467,597422,226,3.99,2011-02-03 09:03,WHITE METAL LANTERN
C10264,563713,49,2.45,2011-10-03 16:10,CHILDRENS CUTLERY CIRCUS PARADE
C10257,583071,33,2.78,2011-11-17 11:52,RED HARMONIA NOTEBOOK
C10397,539878,20,4.06,2011-01-02 15:11,JUMBO BAG RED RETROSPOT
C10392,585413,51,1.98,2011-06-01 17:57,LUNCH BAG RED RETROSPOT
C10360,576924,32,3.83,2011-08-17 12:23,ASSORTED COLOUR BIRD ORNAMENT
C10521,596014,130,3.65,2011-04-08 10:00,MINI PAINT SET VINTAGE
C10333,595078,44,1.59,2011-08-19 12:02,CHILDRENS CUTLERY CIRCUS PARADE
C10333,598029,44,1.38,2011-10-20 11:37,CHILDRENS CUTLERY CIRCUS PARADE
C10291,568891,44,5.35,2011-03-08 10:02,RECYCLED ACRYLIC DROP EARRINGS
C10450,531587,220,4.07,2011-06-07 15:52,LUNCH BAG PINK POLKADOT
C10370,589233,25,5.55,2011-02-25 09:14,POPCORN HOLDER
C10519,551470,69,7.38,2011-11-10 16:23,GLASS STAR FROSTED T-LIGHT HOLDER
C10368,533646,77,5.75,2011-10-10 12:20,POPCORN HOLDER
C10388,565170,18,5.82,2011-05-09 10:36,LUNCH BAG RED RETROSPOT
C10466,579472,265,3.44,2011-10-21 16:05,JUMBO BAG RED RETROSPOT
C10455,586741,120,1.97,2011-01-09 17:53,LUNCH BAG PINK POLKADOT
C10526,529549,58,8.13,2011-08-12 10:14,LUNCH BAG PINK POLKADOT
C10512,515616,154,7.47,2011-06-06 12:28,SET 7 BABUSHKA NESTING BOXES
C10458,522099,218,3.07,2011-03-31 12:15,WHITE METAL LANTERN
C10476,517882,214,3.26,2011-03-20 14:30,ZINC T-LIGHT HOLDER STARS SMALL
C10034,549824,4,3.53,2011-08-09 09:36,RED HARMONIA NOTEBOOK
C10457,514910,96,1.94,2011-05-19 11:19,CHILDRENS CUTLERY CIRCUS PARADE
C10239,542581,37,4.06,2011-08-25 17:06,HAND WARMER UNION JACK
C10522,553401,165,4.87,2011-07-23 10:16,VICTORIAN GLASS HANGING T-LIGHT
C10524,544200,168,6.33,2011-02-09 12:03,SET 7 BABUSHKA NESTING BOXES
C10299,515393,20,2.26,2011-09-07 15:29,WHITE HANGING HEART T-LIGHT HOLDER
C10359,537030,12,1.8,2011-11-24 08:25,ASSORTED COLOUR BIRD ORNAMENT
C10335,515697,41,2.79,2011-04-09 16:56,VICTORIAN GLASS HANGING T-LIGHT
C10523,545319,82,7.49,2011-07-11 12:52,SAVE THE PLANET MUG
C10333,569338,50,2.36,2011-02-10 16:17,CHILDRENS CUTLERY CIRCUS PARADE
C10521,523948,87,5.39,2011-08-22 12:02,HAND WARMER UNION JACK
C10457,535383,129,3.03,2011-01-21 10:47,CHILDRENS CUTLERY CIRCUS PARADE
C10504,588737,77,6.23,2011-07-07 10:49,JAM MAKING SET WITH JARS
C10335,561361,38,2.59,2011-06-27 12:07,VICTORIAN GLASS HANGING T-LIGHT
C10525,536199,108,5.28,2011-05-03 15:11,RED WOOLLY HOTTIE WHITE HEART
C10530,540609,64,5.61,2010-12-26 15:59,WHITE HANGING HEART T-LIGHT HOLDER
C10247,515475,45,1.85,2011-07-13 14:25,CREAM CUPID HEARTS COAT HANGER
C10465,525118,103,4.97,2011-10-18 12:53,ZINC T-LIGHT HOLDER STARS SMALL
C10476,569851,278,2.75,2011-02-23 08:12,CHILDRENS CUTLERY CIRCUS PARADE
C10328,544562,43,4.56,2011-02-05 15:13,RECYCLED ACRYLIC DROP EARRINGS
C10319,588943,14,3.58,2011-01-11 15:53,CREAM CUPID HEARTS COAT HANGER
C10523,530180,141,2.9,2010-12-17 12:16,SAVE THE PLANET MUG
C10483,525455,170,2.22,2011-11-04 16:01,WHITE HANGING HEART T-LIGHT HOLDER
C10518,546564,100,6.44,2011-03-31 13:55,CHILDRENS CUTLERY CIRCUS PARADE
C10439,574033,29,2.15,2011-03-08 15:16,JUMBO BAG RED RETROSPOT
C10369,554353,28,4.01,2011-01-21 14:24,LUNCH BAG RED RETROSPOT
C10424,574488,56,5.09,2011-06-04 13:12,RECYCLED ACRYLIC DROP EARRINGS
C10244,585061,52,2.53,2011-06-12 08:27,LUNCH BAG BLACK SKULL
C10089,531012,3,2.21,2011-01-22 16:54,STRAWBERRY CERAMIC TRINKET BOX
C10409,513988,22,5.87,2011-08-08 12:43,HAND WARMER UNION JACK
C10451,511349,237,3.0,2011-07-05 13:42,STRAWBERRY CERAMIC TRINKET BOX
C10497,546927,84,6.82,2011-10-14 14:25,CHILDRENS CUTLERY CIRCUS PARADE
C10474,555453,245,1.61,2011-04-29 10:19,JAM MAKING SET WITH JARS
C10102,542717,7,3.12,2011-01-09 17:08,LUNCH BAG BLACK SKULL
C10515,512702,105,2.51,2011-08-27 12:19,WOODEN PICTURE FRAME WHITE FINISH
C10526,518800,153,5.82,2011-07-14 08:05,LUNCH BAG RED RETROSPOT
C10276,587983,49,4.06,2011-04-05 16:17,CHILDRENS CUTLERY CIRCUS PARADE
C10480,512933,189,4.91,2011-09-29 11:44,HAND WARMER RED POLKA DOT
C10461,527946,250,5.35,2011-03-27 15:35,CREAM CUPID HEARTS COAT HANGER
C10230,516626,12,0.9,2011-08-26 17:01,MINI PAINT SET VINTAGE
C10303,592317,42,2.07,2011-06-04 17:30,PACK OF 20 SPACEBOY NAPKINS
C10377,582450,69,3.27,2011-08-24 08:28,CHILDRENS CUTLERY CIRCUS PARADE
C10467,527106,187,4.47,2011-04-07 16:12,WHITE METAL LANTERN
C10492,581522,300,2.41,2011-10-27 10:51,LUNCH BAG BLACK SKULL
C10426,595459,23,3.54,2011-03-18 09:51,CHILDRENS APRON DOLLY GIRL
C10459,547288,273,3.19,2011-11-29 11:57,HAND WARMER RED POLKA DOT
C10513,590112,109,7.87,2011-01-03 16:31,LUNCH BAG PINK POLKADOT
C10529,562852,159,2.73,2011-05-12 10:54,LUNCH BAG BLACK SKULL
C10423,567685,42,4.34,2011-05-05 13:09,LUNCH BAG PINK POLKADOT
C10508,533480,54,7.54,2011-10-12 16:37,HAND WARMER RED POLKA DOT
C10521,548604,158,3.49,2011-10-06 10:13,RECYCLED ACRYLIC DROP EARRINGS
C10490,584925,274,5.26,2011-10-15 14:10,WHITE METAL LANTERN
C10258,539912,15,1.94,2011-11-13 17:12,LUNCH BAG RED RETROSPOT
C10515,522103,198,8.23,2011-11-07 09:20,ZINC T-LIGHT HOLDER STARS SMALL
C10322,512082,22,1.73,2011-06-21 09:00,PACK OF 12 LONDON TISSUES
C10529,526668,88,8.49,2011-04-30 11:24,RED WOOLLY HOTTIE WHITE HEART
C10048,595175,11,3.23,2011-11-01 10:04,WHITE HANGING HEART T-LIGHT HOLDER
C10246,521471,55,2.66,2011-02-24 16:34,MINI PAINT SET VINTAGE
C10376,551486,56,4.54,2011-11-30 15:55,SET 7 BABUSHKA NESTING BOXES
C10250,594341,24,1.58,2011-09-05 17:11,LUNCH BAG PINK POLKADOT
C10060,558566,6,1.58,2011-07-01 09:53,BAKING SET 9 PIECE RETROSPOT
C10478,594489,186,1.77,2011-06-04 16:40,KNITTED UNION FLAG HOT WATER BOTTLE
C10306,572347,14,5.05,2011-06-27 09:48,VICTORIAN GLASS HANGING T-LIGHT
C10503,597916,154,3.45,2011-01-10 17:39,ZINC T-LIGHT HOLDER STARS SMALL
C10121,556437,10,2.36,2011-02-27 15:58,LUNCH BAG PINK POLKADOT
C10262,516827,22,2.78,2011-12-01 11:24,KNITTED UNION FLAG HOT WATER BOTTLE
C10235,548119,12,2.52,2011-01-22 14:32,JUMBO BAG RED RETROSPOT
C10466,580651,192,4.58,2011-01-07 11:34,MINI PAINT SET VINTAGE
C10090,559140,8,3.99,2011-05-28 08:26,CHILDRENS CUTLERY CIRCUS PARADE
C10464,546317,91,3.27,2011-09-17 13:00,HAND WARMER RED POLKA DOT
C10294,568303,14,5.05,2011-07-26 11:17,POPCORN HOLDER
C10023,595426,5,3.13,2011-01-11 15:01,HAND WARMER UNION JACK
C10236,591631,52,3.46,2011-10-30 08:24,WHITE HANGING HEART T-LIGHT HOLDER
C10525,547710,139,4.16,2011-09-28 12:56,WOODEN PICTURE FRAME WHITE FINISH
C10454,540980,221,2.75,2011-02-04 09:59,JAM MAKING SET WITH JARS
C10474,581299,125,2.25,2011-07-09 17:38,JAM MAKING SET WITH JARS
C10017,572216,4,3.36,2011-09-07 15:57,PACK OF 20 SPACEBOY NAPKINS
C10324,574713,16,4.62,2011-03-17 12:44,PACK OF 12 LONDON TISSUES
C10409,533462,39,3.31,2010-12-13 13:54,ASSORTED COLOUR BIRD ORNAMENT
C10476,546649,269,5.05,2011-12-08 16:06,SET OF 4 PANTRY JELLY MOULDS
C10480,557056,150,2.06,2011-02-15 12:11,POPCORN HOLDER
C10180,584205,22,1.8,2011-08-31 14:13,ASSORTED COLOUR BIRD ORNAMENT
C10478,571408,250,5.08,2011-11-02 16:15,KNITTED UNION FLAG HOT WATER BOTTLE
C10450,534684,293,4.2,2011-09-09 16:09,LUNCH BAG PINK POLKADOT
C10500,521970,195,8.1,2011-10-21 09:48,KNITTED UNION FLAG HOT WATER BOTTLE
C10241,569355,31,5.37,2011-09-28 16:08,SET 7 BABUSHKA NESTING BOXES
C10091,571925,6,3.79,2011-01-20 13:50,CREAM CUPID HEARTS COAT HANGER
C10379,544340,28,2.27,2011-07-12 11:06,BAKING SET 9 PIECE RETROSPOT
C10018,580798,6,2.34,2011-04-20 15:04,STRAWBERRY CERAMIC TRINKET BOX
C10411,576029,41,3.14,2011-04-12 15:16,HAND WARMER RED POLKA DOT
C10524,542941,82,4.75,2011-02-16 16:40,POPCORN HOLDER
C10391,585206,32,5.95,2011-10-13 14:04,SET OF 4 PANTRY JELLY MOULDS
C10391,574369,40,2.5,2011-11-03 16:16,RECYCLED ACRYLIC DROP EARRINGS
C10086,523256,3,2.24,2011-03-26 10:09,SET 7 BABUSHKA NESTING BOXES
C10306,569892,17,2.89,2011-03-20 16:14,BAKING SET 9 PIECE RETROSPOT
C10390,556890,16,5.92,2011-04-25 15:07,LUNCH BAG BLACK SKULL
C10107,577908,2,3.58,2011-02-05 14:32,BAKING SET 9 PIECE RETROSPOT
C10360,549283,12,2.05,2011-11-02 08:15,ASSORTED COLOUR BIRD ORNAMENT
C10100,517518,8,2.19,2010-12-22 13:39,ZINC T-LIGHT HOLDER STARS SMALL
C10394,526040,65,3.73,2010-12-30 09:03,CHILDRENS APRON DOLLY GIRL
C10447,530575,240,2.87,2010-12-13 08:41,JAM MAKING SET WITH JARS
C10388,567264,38,3.29,2011-03-13 12:08,LUNCH BAG RED RETROSPOT
C10294,573577,20,4.59,2011-03-01 10:42,MINI PAINT SET VINTAGE
C10013,552237,11,3.02,2010-12-01 12:18,WOODEN PICTURE FRAME WHITE FINISH
C10417,596008,57,4.97,2011-10-07 09:06,KNITTED UNION FLAG HOT WATER BOTTLE
C10456,520239,247,4.96,2011-10-07 08:04,SET OF 4 PANTRY JELLY MOULDS
C10435,531129,23,3.95,2011-08-18 14:09,HAND WARMER UNION JACK
C10381,525027,60,3.38,2011-01-25 17:24,SET 7 BABUSHKA NESTING BOXES
C10242,597445,40,3.73,2011-01-29 13:35,SET 7 BABUSHKA NESTING BOXES
C10034,564548,5,1.8,2011-10-19 08:09,RED HARMONIA NOTEBOOK
C10343,560986,40,4.41,2011-03-16 11:18,CREAM CUPID HEARTS COAT HANGER
C10530,523409,159,6.15,2011-02-06 08:37,LUNCH BAG RED RETROSPOT
C10502,532719,83,2.87,2011-11-22 14:14,HAND WARMER UNION JACK
C10151,532463,6,1.9,2011-03-26 12:43,ZINC T-LIGHT HOLDER STARS SMALL
C10385,571940,77,5.45,2011-08-15 17:30,GLASS STAR FROSTED T-LIGHT HOLDER
C10505,552008,95,4.76,2010-12-26 15:18,LUNCH BAG BLACK SKULL
C10247,577181,36,5.1,2011-10-25 17:04,WHITE HANGING HEART T-LIGHT HOLDER
C10028,543862,9,2.03,2011-10-09 14:21,LUNCH BAG BLACK SKULL
C10303,557516,27,4.16,2011-09-21 08:54,STRAWBERRY CERAMIC TRINKET BOX
C10517,529516,129,5.45,2011-04-04 16:09,CHILDRENS APRON DOLLY GIRL
C10526,592027,178,7.75,2010-12-06 10:22,LUNCH BAG RED RETROSPOT
C10381,597994,50,4.77,2011-10-20 09:28,SET 7 BABUSHKA NESTING BOXES
C10461,533936,161,5.03,2011-09-27 09:47,CREAM CUPID HEARTS COAT HANGER
C10507,569950,160,3.48,2011-02-21 14:53,RECYCLED ACRYLIC DROP EARRINGS
C10494,599157,208,2.38,2011-11-12 17:13,RED WOOLLY HOTTIE WHITE HEART
C10358,595237,15,4.56,2011-02-25 08:06,POPCORN HOLDER
C10313,593748,45,2.88,2011-02-13 13:30,CHILDRENS CUTLERY CIRCUS PARADE
C10272,579856,30,1.54,2011-06-20 10:05,STRAWBERRY CERAMIC TRINKET BOX
C10397,558674,41,3.07,2011-10-13 08:14,CREAM CUPID HEARTS COAT HANGER
C10521,547873,189,4.73,2011-11-09 08:51,BAKING SET 9 PIECE RETROSPOT
C10398,529670,19,4.51,2011-01-24 17:13,KNITTED UNION FLAG HOT WATER BOTTLE
C10387,528051,15,1.87,2011-07-10 15:36,VICTORIAN GLASS HANGING T-LIGHT
